id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-426535,2024-01-03,000001,Vente,247000,18,,AV ROLAND GARROS,0528,78140,78640,Vélizy-Villacoublay,78,,,78640000AM0161,,,51,62.8,77,,,,,,,,2,3,Dépendance,,0,,,,,,2.185335,48.785073
2024-426535,2024-01-03,000001,Vente,247000,18,,AV ROLAND GARROS,0528,78140,78640,Vélizy-Villacoublay,78,,,78640000AM0161,,,51,62.8,77,,,,,,,,2,2,Appartement,62,3,,,,,,2.185335,48.785073
2024-426536,2024-01-05,000001,Vente,68239,17,,RUE AEROSTATION MARITIME,0023,78210,78545,Saint-Cyr-l'École,78,,,78545000AC0227,,,98,19.64,,,,,,,,,1,2,Appartement,19,1,,,,,,2.054075,48.807751
2024-426537,2024-01-02,000001,Vente,13819,,,L ERABLE,B017,78125,78655,Vieille-Église-en-Yvelines,78,,,78655000ZB0017,,,,,,,,,,,,,0,,,,,T,terres,,,10630,1.890513,48.673031
2024-426538,2024-01-05,000001,Vente,253000,6,B,PTR PETITE RUE VERTE,0880,78610,78486,Le Perray-en-Yvelines,78,,,78486000AP0072,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.850553,48.694667
2024-426538,2024-01-05,000001,Vente,253000,6,B,PTR PETITE RUE VERTE,0880,78610,78486,Le Perray-en-Yvelines,78,,,78486000AP0072,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.850553,48.694667
2024-426539,2024-01-05,000001,Vente,499400,4,B,RUE DE LA LONGUE TOISE,0300,78490,78389,Méré,78,,,783890000B1895,,,,,,,,,,,,,0,1,Maison,137,5,S,sols,,,242,1.81901,48.789059
2024-426539,2024-01-05,000001,Vente,499400,4,B,RUE DE LA LONGUE TOISE,0300,78490,78389,Méré,78,,,783890000B1895,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,242,1.81901,48.789059
2024-426539,2024-01-05,000001,Vente,499400,,,LE VILLAGE,B036,78490,78389,Méré,78,,,783890000B1896,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,72,1.819175,48.789022
2024-426540,2024-01-05,000001,Vente,836000,4,,SQ DU PIEMONT,1530,78180,78423,Montigny-le-Bretonneux,78,,,78423000AT0078,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,550,2.031418,48.760779
2024-426540,2024-01-05,000001,Vente,836000,4,,SQ DU PIEMONT,1530,78180,78423,Montigny-le-Bretonneux,78,,,78423000AT0078,,,,,,,,,,,,,0,1,Maison,155,7,S,sols,,,550,2.031418,48.760779
2024-426541,2024-01-08,000001,Vente,13500,5,,AV DU GENERAL LECLERC,0570,78220,78686,Viroflay,78,,,78686000AD0016,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.179891,48.804432
2024-426542,2024-01-03,000001,Vente,80000,97,,RUE ANDRE LE BOURBLANC,0020,78590,78455,Noisy-le-Roi,78,,,78455000AD0055,,,26,22.6,7,,,,,,,,2,2,Appartement,23,1,,,,,,2.061076,48.845436
2024-426542,2024-01-03,000001,Vente,80000,97,,RUE ANDRE LE BOURBLANC,0020,78590,78455,Noisy-le-Roi,78,,,78455000AD0055,,,26,22.6,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.061076,48.845436
2024-426543,2024-01-05,000001,Vente,317350,2,,RUE PAUL GAUGUIN,0141,78280,78297,Guyancourt,78,,,78297000AM0180,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.055911,48.784817
2024-426543,2024-01-05,000001,Vente,317350,2,,RUE PAUL GAUGUIN,0141,78280,78297,Guyancourt,78,,,78297000AM0180,,,69,72.01,,,,,,,,,1,3,Dépendance,,0,,,,,,2.055911,48.784817
2024-426543,2024-01-05,000001,Vente,317350,2,,RUE PAUL GAUGUIN,0141,78280,78297,Guyancourt,78,,,78297000AM0180,,,69,72.01,,,,,,,,,1,2,Appartement,93,5,,,,,,2.055911,48.784817
2024-426544,2024-01-05,000001,Vente,356000,12,,RUE DE L OREE DU BOIS,0080,78730,78499,Ponthévrard,78,,,78499000ZB0283,,,,,,,,,,,,,0,1,Maison,93,3,S,sols,,,523,1.915994,48.554087
2024-426545,2024-01-05,000001,Vente,486410,5,,ALL DES HAUTS DIMANCHES,0392,78430,78350,Louveciennes,78,,,78350000AS0066,,,17,118.21,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.132089,48.863612
2024-426545,2024-01-05,000001,Vente,486410,5,,ALL DES HAUTS DIMANCHES,0392,78430,78350,Louveciennes,78,,,78350000AS0066,,,17,118.21,7,,,,,,,,2,2,Appartement,115,3,,,,,,2.132089,48.863612
2024-426545,2024-01-05,000001,Vente,486410,5,,ALL DES HAUTS DIMANCHES,0392,78430,78350,Louveciennes,78,,,78350000AS0066,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.132089,48.863612
2024-426545,2024-01-05,000001,Vente,486410,5,,ALL DES HAUTS DIMANCHES,0392,78430,78350,Louveciennes,78,,,78350000AS0066,,,17,118.21,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.132089,48.863612
2024-426545,2024-01-05,000001,Vente,486410,5,,ALL DES HAUTS DIMANCHES,0392,78430,78350,Louveciennes,78,,,78350000AS0066,,,17,118.21,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.132089,48.863612
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,1606,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,1,Maison,195,4,AG,terrains d'agrément,PARC,Parc,1606,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,1606,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,1606,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.765728,48.882657
2024-426546,2024-01-03,000001,Vente,855000,4,,RTE DE JUMEAUVILLE,0060,78770,78278,Goupillières,78,,,782780000H0435,,,,,,,,,,,,,0,1,Maison,195,4,S,sols,,,500,1.765728,48.882657
2024-426547,2024-01-03,000001,Vente,523000,25,,AV DE LA CONCORDE,0720,78500,78586,Sartrouville,78,,,78586000BN0162,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,528,2.154706,48.937309
2024-426548,2024-01-05,000001,Vente en l'état futur d'achèvement,341000,,,LA PLAINE OUEST,B037,78955,78123,Carrières-sous-Poissy,78,,,78123000AM0864,,,58,,,,,,,,,,1,,,,,,,,,,2.026043,48.9377
2024-426548,2024-01-05,000001,Vente en l'état futur d'achèvement,341000,,,LA PLAINE OUEST,B037,78955,78123,Carrières-sous-Poissy,78,,,78123000AM0864,,,196,,,,,,,,,,1,,,,,,,,,,2.026043,48.9377
2024-426548,2024-01-05,000001,Vente en l'état futur d'achèvement,341000,,,LA PLAINE OUEST,B037,78955,78123,Carrières-sous-Poissy,78,,,78123000AM0864,,,195,,,,,,,,,,1,,,,,,,,,,2.026043,48.9377
2024-426549,2024-01-08,000001,Vente,350042,4,,ALL DES TOPAZES,2343,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AW0246,,,9,,,,,,,,,,1,1,Maison,88,5,,,,,,2.102509,48.999723
2024-426549,2024-01-08,000001,Vente,350042,4,,ALL DES TOPAZES,2343,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AW0246,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.102509,48.999723
2024-426549,2024-01-08,000001,Vente,350042,4,,ALL DES TOPAZES,2343,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AW0246,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.102509,48.999723
2024-426550,2024-01-05,000001,Vente,157000,9001,,ALL DE LA MEUSE,0755,78310,78383,Maurepas,78,,,78383000AB0021,,,185,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.941305,48.771793
2024-426550,2024-01-05,000001,Vente,157000,7,,PL DES ARDENNES,0032,78310,78383,Maurepas,78,,,78383000AB0035,,,25,,67,,,,,,,,2,3,Dépendance,,0,,,,,,1.942173,48.771835
2024-426550,2024-01-05,000001,Vente,157000,7,,PL DES ARDENNES,0032,78310,78383,Maurepas,78,,,78383000AB0035,,,25,,67,,,,,,,,2,3,Dépendance,,0,,,,,,1.942173,48.771835
2024-426550,2024-01-05,000001,Vente,157000,7,,PL DES ARDENNES,0032,78310,78383,Maurepas,78,,,78383000AB0035,,,25,,67,,,,,,,,2,2,Appartement,74,3,,,,,,1.942173,48.771835
2024-426551,2024-01-09,000001,Vente,512150,9,,RUE DES MESANGES,1905,78990,78208,Élancourt,78,,,78208000AE0019,,,,,,,,,,,,,0,1,Maison,145,5,S,sols,,,594,1.96358,48.779699
2024-426552,2024-01-04,000001,Vente,388220,72,,RUE DU MAL FOCH,1810,78000,78646,Versailles,78,,,78646000AK0009,,,166,,71,,,,,,,,2,2,Appartement,55,4,,,,,,2.136535,48.812771
2024-426552,2024-01-04,000001,Vente,388220,72,,RUE DU MAL FOCH,1810,78000,78646,Versailles,78,,,78646000AK0009,,,166,,71,,,,,,,,2,3,Dépendance,,0,,,,,,2.136535,48.812771
2024-426553,2024-01-08,000001,Vente,405570,7,,RUE DE LA BORNE,0040,78490,78398,Les Mesnuls,78,,,783980000B1384,,,,,,,,,,,,,0,1,Maison,79,3,AG,terrains d'agrément,PARC,Parc,518,1.840727,48.754564
2024-426553,2024-01-08,000001,Vente,405570,7,,RUE DE LA BORNE,0040,78490,78398,Les Mesnuls,78,,,783980000B1384,,,,,,,,,,,,,0,1,Maison,79,3,S,sols,,,500,1.840727,48.754564
2024-426554,2024-01-04,000001,Vente,1854850,40,,RUE DES CAVEES,0020,78810,78233,Feucherolles,78,,,78233000AH0179,,,,,,,,,,,,,0,1,Maison,317,9,S,sols,,,500,1.973709,48.87974
2024-426554,2024-01-04,000001,Vente,1854850,40,,RUE DES CAVEES,0020,78810,78233,Feucherolles,78,,,78233000AH0179,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,938,1.973709,48.87974
2024-426554,2024-01-04,000001,Vente,1854850,40,,RUE DES CAVEES,0020,78810,78233,Feucherolles,78,,,78233000AH0179,,,,,,,,,,,,,0,1,Maison,317,9,AG,terrains d'agrément,,,938,1.973709,48.87974
2024-426554,2024-01-04,000001,Vente,1854850,40,,RUE DES CAVEES,0020,78810,78233,Feucherolles,78,,,78233000AH0179,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.973709,48.87974
2024-426554,2024-01-04,000001,Vente,1854850,,,LES GRAVIERS DU MOULIN,B037,78810,78233,Feucherolles,78,,,78233000AH0183,,,,,,,,,,,,,0,,,,,S,sols,,,120,1.973227,48.879892
2024-426555,2024-01-05,000001,Vente,390000,20,,RUE CHENAIE,0172,78690,78576,Saint-Rémy-l'Honoré,78,,,78576000AN0001,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,263,1.883581,48.755927
2024-426555,2024-01-05,000001,Vente,390000,20,,RUE CHENAIE,0172,78690,78576,Saint-Rémy-l'Honoré,78,,,78576000AN0001,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,263,1.883581,48.755927
2024-426556,2024-01-05,000001,Vente,10000,,,RUE DE MAULE,0360,78650,78062,Beynes,78,,,78062000ZD0273,,,,,,,,,,,,,0,,,,,S,sols,,,43,1.870958,48.866796
2024-426556,2024-01-05,000001,Vente,10000,87,,RUE DE MAULE,0360,78650,78062,Beynes,78,,,78062000ZD0274,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,302,1.870853,48.866792
2024-426557,2024-01-05,000001,Vente,337100,4,,ALL DU DAUPHINE,0135,78140,78640,Vélizy-Villacoublay,78,,,78640000AM0227,,,119,78.82,132,,,,,,,,2,2,Appartement,79,4,,,,,,2.166977,48.783885
2024-426557,2024-01-05,000001,Vente,337100,4,,ALL DU DAUPHINE,0135,78140,78640,Vélizy-Villacoublay,78,,,78640000AM0227,,,119,78.82,132,,,,,,,,2,3,Dépendance,,0,,,,,,2.166977,48.783885
2024-426558,2024-01-08,000001,Vente en l'état futur d'achèvement,17000,,,RUE DES PONTS,0540,78290,78190,Croissy-sur-Seine,78,,,78190000AL0106,,,106,12.5,,,,,,,,,1,3,Dépendance,,0,,,,,,2.14107,48.876518
2024-426559,2024-01-04,000001,Vente en l'état futur d'achèvement,399000,2,,RUE DE LA TUILERIE,0897,78760,78321,Jouars-Pontchartrain,78,,,78321000AM0001,,,108,,,,,,,,,,1,1,Maison,110,4,,,,,,1.911635,48.791469
2024-426559,2024-01-04,000001,Vente en l'état futur d'achèvement,399000,2,,RUE DE LA TUILERIE,0897,78760,78321,Jouars-Pontchartrain,78,,,78321000AM0001,,,226,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.911635,48.791469
2024-426559,2024-01-04,000001,Vente en l'état futur d'achèvement,399000,2,,RUE DE LA TUILERIE,0897,78760,78321,Jouars-Pontchartrain,78,,,78321000AM0001,,,510,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.911635,48.791469
2024-426560,2024-01-08,000001,Vente,65000,24,,RUE DE MONTREUIL,2000,78000,78646,Versailles,78,,,78646000AX0323,,,11,,26,,6,,,,,,3,2,Appartement,20,1,,,,,,2.144187,48.804756
2024-426561,2024-01-04,000001,Vente,224000,59,,AV MAURICE BERTEAUX,2183,78500,78586,Sartrouville,78,,,78586000AV0826,,,67,,82,,,,,,,,2,2,Appartement,39,2,,,,,,2.166627,48.940921
2024-426561,2024-01-04,000001,Vente,224000,59,,AV MAURICE BERTEAUX,2183,78500,78586,Sartrouville,78,,,78586000AV0826,,,105,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.166627,48.940921
2024-426561,2024-01-04,000001,Vente,224000,59,,AV MAURICE BERTEAUX,2183,78500,78586,Sartrouville,78,,,78586000AV0826,,,67,,82,,,,,,,,2,3,Dépendance,,0,,,,,,2.166627,48.940921
2024-426562,2024-01-04,000001,Vente,440000,26,,AV GAMBETTA,1352,78500,78586,Sartrouville,78,,,78586000BL0022,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,330,2.157141,48.932322
2024-426562,2024-01-04,000001,Vente,440000,26,,AV GAMBETTA,1352,78500,78586,Sartrouville,78,,,78586000BL0022,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,330,2.157141,48.932322
2024-426563,2024-01-04,000001,Vente,112500,1,,AV GENERAL DE GAULLE,0825,78600,78358,Maisons-Laffitte,78,,,78358000AM0272,,,40,,50,15.64,,,,,,,2,3,Dépendance,,0,,,,,,2.14422,48.945291
2024-426563,2024-01-04,000001,Vente,112500,1,,AV GENERAL DE GAULLE,0825,78600,78358,Maisons-Laffitte,78,,,78358000AM0272,,,40,,50,15.64,,,,,,,2,2,Appartement,15,1,,,,,,2.14422,48.945291
2024-426564,2024-01-05,000001,Vente,636000,90,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BN0049,,,11,112.8,35,,,,,,,,2,2,Appartement,109,4,,,,,,2.146772,48.797712
2024-426564,2024-01-05,000001,Vente,636000,90,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BN0049,,,11,112.8,35,,,,,,,,2,3,Dépendance,,0,,,,,,2.146772,48.797712
2024-426564,2024-01-05,000001,Vente,636000,90,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BN0049,,,68,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.146772,48.797712
2024-426565,2024-01-08,000001,Vente,179000,17,,RUE DES FRERES DAMME,1100,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AB0644,,,12,47.9,29,,,,,,,,2,2,Appartement,47,3,,,,,,2.08136,48.999589
2024-426566,2024-01-04,000001,Vente,388675,3,,RUE DE BEAUVAU,0320,78000,78646,Versailles,78,,,78646000AD0263,,,15,,7,,,,,,,,2,2,Appartement,64,3,,,,,,2.131065,48.81221
2024-426566,2024-01-04,000001,Vente,388675,3,,RUE DE BEAUVAU,0320,78000,78646,Versailles,78,,,78646000AD0263,,,15,,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.131065,48.81221
2024-426567,2024-01-08,000001,Vente,895000,44,,RUE LAMARTINE,1590,78000,78646,Versailles,78,,,78646000BL0140,,,,,,,,,,,,,0,1,Maison,112,5,S,sols,,,435,2.149357,48.792321
2024-426568,2024-01-05,000001,Vente,797700,18,,DOMAINE DE L OREE DU BOIS,B054,78600,78396,Le Mesnil-le-Roi,78,,,78396000AB0597,,,,,,,,,,,,,0,1,Maison,137,5,S,sols,,,617,2.121657,48.938419
2024-426569,2024-01-05,000001,Vente,847600,7,,RUE DES AMANDIERS,0026,78450,78152,Chavenay,78,,,78152000AB0087,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,600,1.993011,48.856029
2024-426569,2024-01-05,000001,Vente,847600,7,,RUE DES AMANDIERS,0026,78450,78152,Chavenay,78,,,78152000AB0087,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,3065,1.993011,48.856029
2024-426569,2024-01-05,000001,Vente,847600,7,,RUE DES AMANDIERS,0026,78450,78152,Chavenay,78,,,78152000AB0087,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,3065,1.993011,48.856029
2024-426569,2024-01-05,000001,Vente,847600,7,,RUE DES AMANDIERS,0026,78450,78152,Chavenay,78,,,78152000AB0087,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,3065,1.993011,48.856029
2024-426569,2024-01-05,000001,Vente,847600,7,,RUE DES AMANDIERS,0026,78450,78152,Chavenay,78,,,78152000AB0087,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,600,1.993011,48.856029
2024-426569,2024-01-05,000001,Vente,847600,7,,RUE DES AMANDIERS,0026,78450,78152,Chavenay,78,,,78152000AB0087,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,600,1.993011,48.856029
2024-426569,2024-01-05,000001,Vente,847600,7,,ALL DES BRUYERES,0054,78450,78152,Chavenay,78,,,78152000AB0098,,,,,,,,,,,,,0,1,Maison,181,5,S,sols,,,200,1.992849,48.854872
2024-426569,2024-01-05,000001,Vente,847600,7,,ALL DES BRUYERES,0054,78450,78152,Chavenay,78,,,78152000AB0098,,,,,,,,,,,,,0,1,Maison,181,5,AG,terrains d'agrément,,,766,1.992849,48.854872
2024-426569,2024-01-05,000001,Vente,847600,9001,,ALL DES CAPUCINES,0072,78450,78152,Chavenay,78,,,78152000AB0224,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,SPORT,Terrain de sport,4172,1.988962,48.855686
2024-426569,2024-01-05,000001,Vente,847600,,,LES HAUTS DE CHAVENAY,B034,78860,78571,Saint-Nom-la-Bretèche,78,,,78571000ZC0047,,,,,,,,,,,,,0,,,,,S,sols,,,9231,1.993523,48.857555
2024-426569,2024-01-05,000001,Vente,847600,,,LES HAUTS DE CHAVENAY,B034,78860,78571,Saint-Nom-la-Bretèche,78,,,78571000ZC0087,,,,,,,,,,,,,0,,,,,S,sols,,,73,1.995028,48.856062
2024-426570,2024-01-03,000001,Vente,20000,,,LA MARE LA GRUE,B032,78200,78231,Favrieux,78,,,78231000ZB0153,,,,,,,,,,,,,0,,,,,T,terres,,,2225,1.647183,48.94754
2024-426571,2024-01-05,000001,Vente,1439150,4,,AV DE BELLEVUE,0110,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AH0434,,,11,,3,172.08,6,,,,,,3,2,Appartement,172,6,,,,,,2.131939,48.819789
2024-426571,2024-01-05,000001,Vente,1439150,4,,AV DE BELLEVUE,0110,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AH0434,,,11,,3,172.08,6,,,,,,3,3,Dépendance,,0,,,,,,2.131939,48.819789
2024-426571,2024-01-05,000001,Vente,1439150,4,,AV DE BELLEVUE,0110,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AH0434,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.131939,48.819789
2024-426572,2024-01-05,000001,Vente,761500,2,,ALL DES CAMPANULES,0068,78450,78152,Chavenay,78,,,78152000AB0063,,,,,,,,,,,,,0,1,Maison,224,8,AG,terrains d'agrément,,,835,1.99385,48.856787
2024-426572,2024-01-05,000001,Vente,761500,2,,ALL DES CAMPANULES,0068,78450,78152,Chavenay,78,,,78152000AB0063,,,,,,,,,,,,,0,1,Maison,224,8,S,sols,,,200,1.99385,48.856787
2024-426573,2024-01-09,000001,Vente,235000,5,,ALL ARNAULD - D'ANDILLY,0048,78960,78688,Voisins-le-Bretonneux,78,,,78688000AP0266,,,50,56.01,86,,,,,,,,2,2,Appartement,55,3,,,,,,2.052556,48.756791
2024-426573,2024-01-09,000001,Vente,235000,5,,ALL ARNAULD - D'ANDILLY,0048,78960,78688,Voisins-le-Bretonneux,78,,,78688000AP0266,,,50,56.01,86,,,,,,,,2,3,Dépendance,,0,,,,,,2.052556,48.756791
2024-426573,2024-01-09,000001,Vente,235000,5,,ALL ARNAULD - D'ANDILLY,0048,78960,78688,Voisins-le-Bretonneux,78,,,78688000AP0266,,,333,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.052556,48.756791
2024-426574,2024-01-08,000001,Vente,800000,20,,DNE DU PETIT BEAUREGARD,0814,78170,78126,La Celle-Saint-Cloud,78,,,78126000AN0053,,,591,144.34,,,,,,,,,1,1,Maison,125,4,,,,,,2.122464,48.837309
2024-426575,2024-01-09,000001,Vente,350000,22,,RUE PASTEUR,0522,78340,78165,Les Clayes-sous-Bois,78,,,78165000AM0437,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,73,0,S,sols,,,418,1.976658,48.821509
2024-426575,2024-01-09,000001,Vente,350000,22,,RUE PASTEUR,0522,78340,78165,Les Clayes-sous-Bois,78,,,78165000AM0437,,,,,,,,,,,,,0,2,Appartement,47,2,S,sols,,,418,1.976658,48.821509
2024-426575,2024-01-09,000001,Vente,350000,22,,RUE PASTEUR,0522,78340,78165,Les Clayes-sous-Bois,78,,,78165000AM0437,,,,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,418,1.976658,48.821509
2024-426576,2024-01-10,000001,Vente,318650,129,,RUE JEAN ANTOINE CHAPTAL,0314,78370,78490,Plaisir,78,,,78490000AZ0169,,,,,,,,,,,,,0,1,Maison,88,5,S,sols,,,249,1.958398,48.821855
2024-426577,2024-01-05,000001,Vente,180000,4,,RUE OLIVIER MESSIAEN,0493,78330,78242,Fontenay-le-Fleury,78,,,78242000AC0363,,,36,40.78,,,,,,,,,1,2,Appartement,41,2,,,,,,2.051054,48.807227
2024-426577,2024-01-05,000001,Vente,180000,2,,RUE OLIVIER MESSIAEN,0493,78330,78242,Fontenay-le-Fleury,78,,,78242000AC0363,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.051054,48.807227
2024-426578,2024-01-08,000001,Vente,280740,11,,RUE DE LA BOURBONNERIE,0060,78690,78220,Les Essarts-le-Roi,78,,,78220000AN0156,,,10,94.78,13,,27,,,,,,3,3,Dépendance,,0,,,,,,1.894117,48.716056
2024-426578,2024-01-08,000001,Vente,280740,11,,RUE DE LA BOURBONNERIE,0060,78690,78220,Les Essarts-le-Roi,78,,,78220000AN0156,,,10,94.78,13,,27,,,,,,3,2,Appartement,90,5,,,,,,1.894117,48.716056
2024-426578,2024-01-08,000001,Vente,280740,11,,RUE DE LA BOURBONNERIE,0060,78690,78220,Les Essarts-le-Roi,78,,,78220000AN0156,,,10,94.78,13,,27,,,,,,3,3,Dépendance,,0,,,,,,1.894117,48.716056
2024-426579,2024-01-06,000001,Vente,215000,10,,RUE GRANDE,0121,78270,78668,La Villeneuve-en-Chevrie,78,,,78668000ZE0101,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,104,1.534104,49.013189
2024-426579,2024-01-06,000001,Vente,215000,10,,RUE GRANDE,0121,78270,78668,La Villeneuve-en-Chevrie,78,,,78668000ZE0103,,,,,,,,,,,,,0,1,Maison,101,6,AG,terrains d'agrément,PARC,Parc,11,1.534154,49.013253
2024-426579,2024-01-06,000001,Vente,215000,10,,RUE GRANDE,0121,78270,78668,La Villeneuve-en-Chevrie,78,,,78668000ZE0103,,,,,,,,,,,,,0,1,Maison,101,6,S,sols,,,500,1.534154,49.013253
2024-426580,2024-01-05,000001,Vente,92000,,,LE CLOS HUAU,B021,78980,78107,Bréval,78,,,781070000J0225,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,358,1.531665,48.946737
2024-426581,2024-01-10,000001,Vente,443800,11,,RUE DU GENERAL LECLERC,1145,78000,78646,Versailles,78,,,78646000AH0163,,,31,45.86,34,,49,,,,,,3,2,Appartement,65,2,,,,,,2.125764,48.799608
2024-426582,2024-01-04,000001,Vente,92000,10,,RUE DU VIEUX PILORI,2210,78200,78361,Mantes-la-Jolie,78,,,78361000AH0177,,,144,31.43,147,31.43,151,31.43,152,31.43,179,,5,3,Dépendance,,0,,,,,,1.716265,48.990446
2024-426582,2024-01-04,000001,Vente,92000,10,,RUE DU VIEUX PILORI,2210,78200,78361,Mantes-la-Jolie,78,,,78361000AH0177,,,144,31.43,147,31.43,151,31.43,152,31.43,179,,5,2,Appartement,33,2,,,,,,1.716265,48.990446
2024-426583,2024-01-10,000001,Vente,162500,8,,VLA DE L EPI D OR,0230,78210,78545,Saint-Cyr-l'École,78,,,78545000AM0297,,,221,46.01,,,,,,,,,1,2,Appartement,46,2,,,,,,2.066716,48.796859
2024-426583,2024-01-10,000001,Vente,162500,8,,VLA DE L EPI D OR,0230,78210,78545,Saint-Cyr-l'École,78,,,78545000AM0297,,,221,46.01,,,,,,,,,1,3,Dépendance,,0,,,,,,2.066716,48.796859
2024-426584,2024-01-03,000001,Vente,110000,6,,RUE FRANCISCO FERRER,0380,78711,78362,Mantes-la-Ville,78,,,78362000AB0217,,,98,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.707703,48.984657
